orden_key,supplier_key,id,item_key,date_key,qty,net_rate,base_net_amount
,,7d47e0aa80,184,2022-08-31,10,7069.9,706.99
,,73e368801d,5,2022-08-31,7,12182.17,1740.31
PUR-ORD-2023-00611,ADATUM0001,e44c8e6663,78,2021-03-03,15,7766.7,517.78
,,4fa8d42db9,204,2021-03-03,6,3279.84,546.64
,,81fb4832ae,7,2021-03-03,7,4216.8,602.4
,,c0fcb37c4e,278,2021-03-03,15,8190.75,546.05
,,04e084cdff,203,2021-03-03,7,3897.88,556.84
PUR-ORD-2023-00610,SUPERSAL0001,303d1ef0e5,222,2022-08-29,8,4786,598.25
,,65fce4876b,220,2022-08-29,10,6665.9,666.59
,,d3a0fd6f14,175,2022-08-29,10,6820.9,682.09
,,91e82882b5,174,2022-08-29,10,7157.2,715.72
,,9cae41211e,3,2022-08-29,8,4588.08,573.51
,,08c8c6cbf9,12,2022-08-29,8,4768.4,596.05
PUR-ORD-2023-00609,INTEGRAT0001,f110879e80,14,2021-08-05,11,6970.15,633.65
,,d6d57dc3c9,115,2021-08-05,8,4525.84,565.73
,,d6124e5ea3,17,2021-08-05,6,3572.52,595.42
,,860eeedf48,117,2021-08-05,9,5558.58,617.62
PUR-ORD-2023-00608,LITWARE0001,7573f66864,121,2021-12-18,12,7238.64,603.22
,,0e320bd4c8,20,2021-12-18,6,3699.18,616.53
,,2d15dd1d3f,109,2021-12-18,13,7608.38,585.26
,,5ed95e19f4,13,2021-12-18,4,2474.52,618.63
PUR-ORD-2023-00607,PROSE0001,51afa62d81,116,2021-09-30,10,5653.9,565.39
,,8c752ef854,15,2021-09-30,5,3007.8,601.56
,,8ecd56be9c,122,2021-09-30,15,7984.05,532.27
PUR-ORD-2023-00606,INTEGRAT0001,fa30706d39,277,2021-05-28,10,5568,556.8
,,ccf718b2b5,21,2021-05-28,5,3049.45,609.89
,,0e614f10ad,128,2021-05-28,9,5854.32,650.48
,,bcc565711a,129,2021-05-28,5,3047.65,609.53
PUR-ORD-2023-00605,TREYRE0001,9bb4023ebe,15,2022-08-26,14,8421.84,601.56
,,bec2abf5d4,276,2022-08-26,10,8675.2,867.52
,,add787a299,144,2022-08-26,15,3295.35,219.69
,,7239af489f,31,2022-08-26,8,3081.92,385.24
,,396b5aee46,193,2022-08-26,9,4537.26,504.14
,,6bcee1b86e,62,2022-08-26,10,6262.2,626.22
PUR-ORD-2023-00604,LITWARE0001,114fb10331,18,2021-01-23,12,7248.48,604.04
,,39b84a061b,125,2021-01-23,5,2970.2,594.04
,,f5e7520fe1,68,2021-01-23,9,5311.17,590.13
,,4a2f7451f2,283,2021-01-23,11,7126.13,647.83
PUR-ORD-2023-00603,LITWARE0001,e68560561a,196,2021-08-04,9,7397.19,821.91
,,317c34e642,272,2021-08-04,5,4170.3,834.06
,,a89956bd98,195,2021-08-04,7,5852.21,836.03
,,28e0a3eb9b,67,2021-08-04,12,8506.92,708.91
PUR-ORD-2023-00602,PROSE0001,6654482f2e,273,2022-08-25,10,3139.6,313.96
,,4ed1476483,229,2022-08-25,10,2842.3,284.23
,,8b55bc278e,126,2022-08-25,10,5109.3,510.93
,,5d96b3abd3,205,2022-08-25,15,7609.8,507.32
,,2626580fa3,78,2022-08-25,15,7766.7,517.78
PUR-ORD-2023-00601,INTEGRAT0001,777d4b27e0,36,2021-12-11,10,9129.8,912.98
,,25818ee399,37,2021-12-11,6,6411.96,1068.66
,,aeab5f8ce7,38,2021-12-11,5,5097.55,1019.51
,,d7a6a2afa5,276,2021-12-11,7,6072.64,867.52
PUR-ORD-2023-00600,INTEGRAT0001,6a4115b09f,262,2021-05-28,5,5259.85,1051.97
,,3d46db9806,265,2021-05-28,6,6980.94,1163.49
,,d96620cd55,279,2021-05-28,7,7979.09,1139.87
,,0c75573deb,35,2021-05-28,8,9053.44,1131.68
PUR-ORD-2023-00599,ILLINOIS0001,5fdf5d146b,33,2022-08-23,20,755.6,37.78
,,6.714774E+056,50,2022-08-23,4,28494.64,7123.66
,,4f4dd939ea,230,2022-08-23,10,1132.9,113.29
,,9672c656a4,280,2022-08-23,10,1068.9,106.89
PUR-ORD-2023-00598,INTEGRAT0001,5cc37efbd7,287,2021-07-03,10,2572.3,257.23
,,a3b3fb44f2,288,2021-07-03,6,1535.16,255.86
,,b067926887,227,2021-07-03,8,1742.64,217.83
,,f0373dedc5,39,2021-07-03,13,2931.11,225.47
PUR-ORD-2023-00597,ELECTRON0001,506d316e47,172,2021-07-08,5,1544.2,308.84
,,919494e13c,173,2021-07-08,9,2379.15,264.35
,,c528c7722d,247,2021-07-08,13,3134.95,241.15
,,ea466c32f3,251,2021-07-08,15,3582,238.8
PUR-ORD-2023-00596,ELECTRON0001,aba218638a,141,2021-09-28,6,1906.86,317.81
,,b933068d04,34,2021-09-28,10,3607.2,360.72
,,62b2a1c0fb,217,2021-09-28,9,3055.95,339.55
,,030aa9ab4f,157,2021-09-28,15,5086.8,339.12
,,c4fc9e3888,4,2021-09-28,6,1735.98,289.33
PUR-ORD-2023-00595,LITWARE0001,48a0873afd,269,2021-01-31,15,8701.5,580.1
,,816fd075ce,87,2021-01-31,6,3605.52,600.92
,,99b271c2a9,222,2021-01-31,11,6580.75,598.25
,,25d801e01e,88,2021-01-31,9,5699.61,633.29
PUR-ORD-2023-00594,ADATUM0001,b45d2d07bd,223,2021-12-11,10,6441.9,644.19
,,8aeb10deec,90,2021-12-11,12,7133.52,594.46
,,98c9ab1134,220,2021-12-11,5,3332.95,666.59
,,eacf72f952,221,2021-12-11,9,4815.27,535.03
PUR-ORD-2023-00593,PROSE0001,0836f08a16,103,2021-04-29,10,6635.4,663.54
,,d7648b3290,3,2021-04-29,15,8602.65,573.51
,,41cc09723f,174,2021-04-29,8,5725.76,715.72
,,5d4d2727d4,175,2021-04-29,6,4092.54,682.09
,,13d301eaf7,270,2021-04-29,4,2206.48,551.62
PUR-ORD-2023-00592,ELECTRON0001,4d9e4fad41,108,2021-12-31,10,7531.8,753.18
,,7ec3d53478,12,2021-12-31,6,3576.3,596.05
,,5b9f2b5613,114,2021-12-31,15,8706.3,580.42
,,d0f0a69782,103,2021-12-31,9,0,0
PUR-ORD-2023-00591,ANDERSON0001,4e149dcee6,184,2021-10-01,6,4241.94,706.99
,,272da40d3f,182,2021-10-01,8,6392.4,799.05
,,3bcd5e1f0b,185,2021-10-01,5,3441.75,688.35
PUR-ORD-2023-00590,INTERNAT0001,272b8860ca,11,2021-08-28,5,8011.05,1602.21
,,a6d70dbc5b,245,2021-08-28,9,11133.36,1237.04
,,7aced36c57,161,2021-08-28,2,2687.68,1343.84
PUR-ORD-2023-00589,ANDERSON0001,bc1a4036f1,13,2022-08-22,15,9279.45,618.63
,,50d16e92ef,115,2022-08-22,15,8485.95,565.73
,,9016350d61,79,2022-08-22,15,8064.45,537.63
,,30a02b38f1,104,2022-08-22,20,1222,61.1
PUR-ORD-2023-00588,ELECTRON0002,0184e7dfe9,105,2021-04-23,6,13878.42,2313.07
,,d7a555b22b,4,2021-04-23,5,10643.35,2128.67
,,d3a085cbda,5,2021-04-23,9,15662.79,1740.31
PUR-ORD-2023-00587,ADATUM0001,134a51e516,110,2021-12-30,9,25069.95,2785.55
,,a9da44ca26,123,2021-12-30,5,13140.3,2628.06
,,f34dfc5328,142,2021-12-30,3,7450.14,2483.38
PUR-ORD-2023-00586,ELECTRON0001,fb2b41e153,106,2021-06-19,11,5997.09,545.19
,,399bdca081,133,2021-06-27,2,8117.98,4058.99
,,a1e3eafdd1,207,2021-06-27,6,15030.24,2505.04
PUR-ORD-2023-00585,INTERNAT0001,f3f7cb7403,67,2022-08-12,14,9924.74,708.91
,,790033faf9,18,2022-08-12,15,9060.6,604.04
,,29da0d6ae2,21,2022-08-12,15,9148.35,609.89
PUR-ORD-2023-00584,BUSINESS0001,14039f296a,199,2021-09-28,8,4231.6,528.95
,,f932f30b0b,76,2021-09-28,5,2499.8,499.96
,,f6eba9ba0c,200,2021-09-28,6,2771.52,461.92
PUR-ORD-2023-00583,ELECTRON0001,75056bfb25,137,2021-12-04,17,5652.84,332.52
,,a83166d068,89,2021-12-04,19,11250.28,592.12
,,340e3bb6d9,236,2021-12-04,16,8639.68,539.98
PUR-ORD-2023-00582,LITWARE0001,746d7b5fb4,62,2021-02-23,20,12524.4,626.22
,,4a3a41ec5f,237,2021-02-23,17,10290.1,605.3
,,3383c4b2a6,190,2021-02-23,13,8635.77,664.29
PUR-ORD-2023-00581,ILLINOIS0001,c8e7bd5a3d,175,2021-12-30,5,3410.45,682.09
,,f8e60afd49,90,2021-12-30,10,5944.6,594.46
,,adc0cdbbb5,270,2021-12-30,20,11032.4,551.62
,,fe631f7bdb,108,2021-12-30,5,3765.9,753.18
PUR-ORD-2023-00580,INTEGRAT0001,3d140da720,198,2021-05-22,11,6200.7,563.7
,,7a1e5f586c,69,2021-05-22,6,3066.6,511.1
,,3c213f8851,71,2021-05-22,9,4583.88,509.32
PUR-ORD-2023-00579,PROSE0001,6c3acb9381,175,2021-07-14,15,10231.35,682.09
,,01f72e8dcc,90,2021-07-14,20,11889.2,594.46
,,fa3da6d72f,270,2021-07-14,10,5516.2,551.62
,,9168c81980,108,2021-07-14,5,3765.9,753.18
PUR-ORD-2023-00578,INTERNAT0001,d2f65857af,88,2022-08-11,15,9499.35,633.29
,,6b7ad627b5,62,2022-08-11,15,9393.3,626.22
,,8159504780,34,2022-08-11,20,7214.4,360.72
,,b709d136bd,287,2022-08-11,10,2572.3,257.23
,,45578045bb,35,2022-08-11,7,7921.76,1131.68
,,3000f9327c,38,2022-08-11,7,7136.57,1019.51
PUR-ORD-2023-00577,INTERNAT0001,db41d6ee84,27,2021-07-24,10,5734.1,573.41
,,451c6ad9d3,73,2021-07-24,5,3570.75,714.15
,,50541e800b,70,2021-07-24,4,2324.64,581.16
,,5db6036652,74,2021-07-24,9,5110.29,567.81
PUR-ORD-2023-00576,ADATUM0001,a0867841a2,62,2021-07-23,20,12524.4,626.22
,,b1ffc65add,237,2021-07-23,17,10290.1,605.3
,,b395be5c8f,190,2021-07-23,23,15278.67,664.29
PUR-ORD-2023-00575,INTERNAT0001,9f8becbdd1,47,2021-12-30,15,31523.85,2101.59
,,3964c49ff8,134,2021-12-30,20,5046.2,252.31
,,6152794be8,95,2021-12-30,13,1116.31,85.87
,,e0acd4497e,56,2021-12-30,40,609.2,15.23
PUR-ORD-2023-00574,PROSE0001,1bdbea4c9d,9,2021-10-25,10,7387.1,738.71
,,9bc3b6bb7e,119,2021-10-25,14,9355.36,668.24
,,a9f5d1dc2d,120,2021-10-25,8,5901.44,737.68
,,e14b46ba0e,136,2021-10-25,6,3911.52,651.92
PUR-ORD-2023-00573,ANDERSON0001,beffc56502,133,2021-10-29,13,52766.87,4058.99
,,5dd8c782f4,110,2021-10-29,15,41783.25,2785.55
,,d55004926a,12,2021-10-29,21,12517.05,596.05
PUR-ORD-2023-00572,ILLINOIS0001,6432195062,210,2021-08-31,6,5134.92,855.82
,,5e7c1ca129,54,2021-08-31,13,11888.76,914.52
,,0b046d878c,214,2021-08-31,5,4327.95,865.59
PUR-ORD-2023-00571,BUSINESS0001,460d05315d,11,2022-08-09,7,11215.47,1602.21
,,a36d62eca1,3,2022-08-09,12,6882.12,573.51
,,ba90c9c009,220,2022-08-09,15,9998.85,666.59
PUR-ORD-2023-00570,PROSE0001,a0dfb40de5,228,2021-08-31,9,25807.59,2867.51
,,2ceba48388,217,2021-08-31,12,4074.6,339.55
,,a89ed07ffb,159,2021-08-31,5,7496.3,1499.26
,,39d20e4342,200,2021-08-31,19,8776.48,461.92
PUR-ORD-2023-00569,ELECTRON0002,de3a8b6a34,166,2021-09-30,3,3500.67,1166.89
,,f8bdb7273c,218,2021-09-30,6,7164.18,1194.03
,,73d34af052,211,2021-09-30,11,9559.33,869.03
PUR-ORD-2023-00568,BUSINESS0001,1.328117E+050,228,2021-03-24,9,25807.59,2867.51
,,0e3f444215,217,2021-04-01,12,4074.6,339.55
,,5f798c7223,159,2021-04-01,5,7496.3,1499.26
,,48bcd6b875,200,2021-04-01,19,8776.48,461.92
PUR-ORD-2023-00567,ADATUM0001,98610f867e,243,2021-06-28,3,3676.77,1225.59
,,e98b57af24,19,2021-06-28,5,7397.8,1479.56
,,3e64325810,212,2021-06-28,9,12286.17,1365.13
PUR-ORD-2023-00566,INTERNAT0001,5909c7af57,73,2022-08-05,10,7141.5,714.15
,,10a39fadec,110,2022-08-05,5,13927.75,2785.55
,,97219900d9,123,2022-08-05,5,13140.3,2628.06
,,a869554a6b,6,2022-08-05,12,8428.2,702.35
PUR-ORD-2023-00565,ANDERSON0001,d22b943dc5,163,2021-06-24,6,10241.7,1706.95
,,5634e5113b,241,2021-06-24,4,6142.48,1535.62
,,794ab8cef6,242,2021-06-24,2,3039.7,1519.85
PUR-ORD-2023-00564,ANDERSON0001,8ff9e61f4e,98,2021-06-10,5,8907.35,1781.47
,,956d1d9c1a,102,2021-06-10,6,10342.98,1723.83
,,3436b2943c,159,2021-06-10,8,11994.08,1499.26
,,8247bf7e23,160,2021-06-10,2,3080.7,1540.35
PUR-ORD-2023-00563,ILLINOIS0001,b0431afa30,91,2022-08-11,7,12554.71,1793.53
,,a5bc81857d,211,2022-08-04,10,8690.3,869.03
,,09bd48631d,9,2022-08-04,15,11080.65,738.71
,,9f3e35ce71,136,2022-08-04,13,8474.96,651.92
PUR-ORD-2023-00562,PROSE0001,0c14cc72c8,72,2022-08-02,15,6328.5,421.9
,,8ce432e4c9,132,2022-08-02,15,7223.4,481.56
,,b2494f740e,228,2022-08-02,7,20072.57,2867.51
,,5cadfdf6de,2,2022-08-02,8,17155.2,2144.4
PUR-ORD-2023-00561,BUSINESS0001,f716190cb2,76,2021-04-08,10,4999.6,499.96
,,2b56187556,200,2021-04-08,5,2309.6,461.92
,,c1f4985782,106,2021-04-08,8,4361.52,545.19
,,ce819dca54,133,2021-04-08,8,32471.92,4058.99
PUR-ORD-2023-00560,INTEGRAT0001,0b13aa2b0e,198,2021-03-11,6,3382.2,563.7
,,94f0a5a8a5,69,2021-03-11,7,3577.7,511.1
,,e103bc6d8d,71,2021-03-11,13,6621.16,509.32
,,ecb96cee67,199,2021-03-11,3,1586.85,528.95
PUR-ORD-2023-00559,ELECTRON0002,c2cc3f09fe,11,2022-08-01,13,20828.73,1602.21
,,1e4aab1829,119,2022-08-01,15,10023.6,668.24
,,2a3620a0a5,218,2022-08-01,9,10746.27,1194.03
,,fd76c088fd,8,2022-08-01,15,8032.05,535.47
PUR-ORD-2023-00558,LITWARE0001,29836ab855,27,2021-01-23,5,2867.05,573.41
,,d1dc39d00b,73,2021-01-23,1,714.15,714.15
,,19f8c57a4e,70,2021-01-23,10,5811.6,581.16
,,421412586b,74,2021-01-23,12,6813.72,567.81
,,29c4a0ef78,198,2021-01-23,1,563.7,563.7
PUR-ORD-2023-00557,ILLINOIS0001,35761f56f5,119,2021-02-26,13,8687.12,668.24
,,39a80c7faf,120,2021-02-26,8,5901.44,737.68
,,b0a79cba9b,136,2021-02-26,6,3911.52,651.92
PUR-ORD-2023-00556,ADATUM0001,313f7f7046,87,2022-07-29,15,9013.8,600.92
,,0e700bfebc,174,2022-07-29,14,10020.08,715.72
,,cc57da778b,216,2022-07-29,15,11144.1,742.94
,,35d0ebdd35,5,2022-07-29,10,17403.1,1740.31
PUR-ORD-2023-00555,ILLINOIS0001,6c7cba64e5,54,2021-01-23,5,4572.6,914.52
,,fdd68f5df4,214,2021-01-23,3,2596.77,865.59
,,5e11c18585,9,2021-01-23,15,11080.65,738.71
PUR-ORD-2023-00554,ANDERSON0001,68d4d35a2e,47,2019-10-01,5,10507.95,2101.59
,,2b5940b918,91,2019-10-01,6,10761.18,1793.53
,,a7aa9970d4,200,2019-10-01,8,3695.36,461.92
PUR-ORD-2023-00553,INTERNAT0001,01c50335c8,218,2021-03-26,9,10746.27,1194.03
,,8f2a3de1ef,211,2021-03-26,15,13035.45,869.03
,,d4789cf813,210,2021-03-26,8,6846.56,855.82
PUR-ORD-2023-00552,TREYRE0001,3685fab0e2,38,2022-07-28,11,11214.61,1019.51
,,3110e1b2c8,56,2022-07-28,15,228.45,15.23
,,b242bd3035,144,2022-07-28,15,3295.35,219.69
,,600a86b8c6,41,2022-07-28,15,3473.7,231.58
,,57339c973c,193,2022-07-28,13,6553.82,504.14
,,ea6c05e8df,62,2022-07-28,15,9393.3,626.22
PUR-ORD-2023-00551,ILLINOIS0001,bbd5ea4205,19,2021-03-02,2,2959.12,1479.56
,,ca13872915,212,2021-03-02,9,12286.17,1365.13
,,d21d72beaa,166,2021-03-02,4,4667.56,1166.89
PUR-ORD-2023-00550,PROSE0001,bb4e94677f,241,2021-02-25,11,16891.82,1535.62
,,efb7153729,242,2021-02-25,4,6079.4,1519.85
,,2e297a178b,243,2021-02-25,15,18383.85,1225.59
PUR-ORD-2023-00549,ANDERSON0001,b4d9b831f1,122,2019-08-08,4,2129.08,532.27
,,90101c998c,67,2019-09-01,3,2126.73,708.91
PUR-ORD-2023-00548,ELECTRON0001,acff726918,105,2019-08-01,2,4626.14,2313.07
,,6b2fd67c0d,211,2019-08-01,3,2607.09,869.03
,,fbc728aed2,80,2019-08-01,4,1599.08,399.77
,,aaa4f16045,33,2019-08-01,6,226.68,37.78
PUR-ORD-2023-00547,ELECTRON0002,e47f982748,159,2021-02-13,5,7496.3,1499.26
,,11bb83260f,160,2021-02-13,4,6161.4,1540.35
,,0e4918f9ba,163,2021-02-13,8,13655.6,1706.95
PUR-ORD-2023-00546,TREYRE0001,db70e07fd3,258,2022-07-27,15,758.85,50.59
,,3dce379c44,100,2022-07-27,15,1188.15,79.21
,,1b59f63ab4,229,2022-07-27,15,4263.45,284.23
,,5b1a43c29d,107,2022-07-27,12,5690.16,474.18
,,4691f11700,138,2022-07-27,10,4990.9,499.09
,,aab52ecfa2,205,2022-07-27,10,5073.2,507.32
,,4a211a2169,109,2022-07-27,15,8778.9,585.26
,,2ccd0e887c,195,2022-07-27,12,10032.36,836.03
PUR-ORD-2023-00545,PROSE0001,c0be688200,91,2021-01-13,3,5380.59,1793.53
,,d5627bb5a5,98,2021-01-30,11,19596.17,1781.47
,,4fa615bb09,102,2021-01-30,7,12066.81,1723.83
PUR-ORD-2023-00544,ANDERSON0001,d040ec7dea,136,2019-07-01,3,1955.76,651.92
,,cb07f97258,182,2019-07-01,2,1598.1,799.05
,,e96251e423,88,2019-07-01,4,2533.16,633.29
PUR-ORD-2023-00543,BUSINESS0001,4a93c4dd3b,102,2019-06-01,3,5171.49,1723.83
,,cb83f2990b,72,2019-06-01,4,1687.6,421.9
,,ac0bf36d0c,9,2019-06-01,2,1477.42,738.71
PUR-ORD-2023-00542,ELECTRON0002,0e227b3f0a,228,2021-01-15,9,25807.59,2867.51
,,cecc66d245,2,2021-01-15,2,4288.8,2144.4
,,bebfc5feaf,46,2021-01-15,5,9625.65,1925.13
,,aed5d1eb3d,47,2021-01-15,7,14711.13,2101.59
PUR-ORD-2023-00541,SUPERSAL0001,e2e1843905,7,2022-07-25,10,6024,602.4
,,ccc1e876ef,29,2022-07-25,10,5717,571.7
,,f62cb7efb1,50,2022-07-25,7,49865.62,7123.66
,,4a561990bf,257,2022-07-25,15,1100.85,73.39
PUR-ORD-2023-00540,ANDERSON0001,34c44936ce,281,2019-05-01,4,2784.56,696.14
,,4a971deb22,123,2019-05-01,2,5256.12,2628.06
,,6b54be9265,74,2019-05-01,5,2839.05,567.81
,,2dfb75b67e,54,2019-05-01,3,2743.56,914.52
PUR-ORD-2023-00539,ADATUM0001,55c2a7f581,8,2020-05-25,10,5354.7,535.47
,,6f7a8df017,124,2020-05-25,4,1812.56,453.14
,,d769fe6b0a,72,2020-05-25,5,2109.5,421.9
,,c5db29200f,80,2020-05-25,9,3597.93,399.77
,,9ab04cb42b,132,2020-05-25,2,963.12,481.56
PUR-ORD-2023-00538,INTERNAT0001,eb5c4a08a9,271,2019-04-01,4,1660,415
,,74ffa6e093,222,2019-04-01,3,1794.75,598.25
PUR-ORD-2023-00537,INTERNAT0001,818e071886,36,2019-03-01,3,2738.94,912.98
,,8ba68fa412,144,2019-03-01,4,878.76,219.69
,,e8efc7789f,4,2019-03-01,5,1446.65,289.33
PUR-ORD-2023-00536,LITWARE0001,7ee9530644,62,2022-07-21,10,6262.2,626.22
,,259f425720,31,2022-07-21,10,3852.4,385.24
,,b8d41a130f,227,2022-07-21,15,3267.45,217.83
,,7325374000000,21,2022-07-21,10,6098.9,609.89
PUR-ORD-2023-00535,INTERNAT0001,d0bf3fdb90,104,2019-02-01,8,488.8,61.1
,,cec1f0713c,117,2019-02-01,3,1852.86,617.62
,,bb8489c254,128,2019-02-01,4,2601.92,650.48
PUR-ORD-2023-00534,INTEGRAT0001,e8bb9dce55,207,2022-07-20,7,17535.28,2505.04
,,2774912fe1,110,2022-07-20,7,19498.85,2785.55
,,630327bf32,4,2022-07-20,5,10643.35,2128.67
,,d39fa73b85,89,2022-07-20,10,5921.2,592.12
PUR-ORD-2023-00533,BUSINESS0001,051c9c01c8,280,2019-12-01,8,855.12,106.89
,,fbc93fd7c6,273,2019-12-01,4,1255.84,313.96
,,f8591402b1,100,2019-12-01,7,554.47,79.21
PUR-ORD-2023-00532,ELECTRON0001,b708cf97c6,56,2022-07-18,15,228.45,15.23
,,fbdfe8599b,247,2022-07-18,10,2411.5,241.15
,,6619d1899f,172,2022-07-18,10,3088.4,308.84
,,59cfff9512,123,2022-07-18,8,21024.48,2628.06
PUR-ORD-2023-00531,BUSINESS0001,4dc754e6ee,258,2019-11-01,10,505.9,50.59
,,fb8a48727c,260,2019-11-01,7,1347.64,192.52
PUR-ORD-2023-00530,BUSINESS0001,f3f2fc2fff,260,2019-09-01,4,770.08,192.52
,,8f2725a3d7,259,2019-09-01,10,584,58.4
,,51b523dffc,257,2019-09-01,8,587.12,73.39
PUR-ORD-2023-00529,ANDERSON0001,ad1a666170,233,2019-08-01,7,368.9,52.7
,,7bef21e487,234,2019-08-01,9,1220.31,135.59
,,75d7ebde44,235,2019-08-01,15,449.1,29.94
PUR-ORD-2023-00528,ANDERSON0001,03632d8021,37,2022-07-15,10,10686.6,1068.66
,,67302d01ac,36,2022-07-15,9,8216.82,912.98
,,07564f1d89,261,2022-07-15,10,13302.6,1330.26
,,d78cc47477,57,2022-07-15,10,580.1,58.01
PUR-ORD-2023-00527,INTERNAT0001,9782be1a56,131,2019-07-01,4,895.96,223.99
,,55b409b59f,229,2019-07-01,3,852.69,284.23
,,8c316c47bd,230,2019-07-01,6,679.74,113.29
PUR-ORD-2023-00526,BUSINESS0001,bd27a39c83,50,2019-06-01,2,14247.32,7123.66
,,96c66e68ea,130,2019-06-01,4,367.04,91.76
,,424942cf68,139,2019-06-01,4,216.12,54.03
PUR-ORD-2023-00525,BUSINESS0001,5.823825E+082,101,2022-07-14,10,4717.8,471.78
,,3d83830570,138,2022-07-14,12,5989.08,499.09
,,42de114025,79,2022-07-14,15,8064.45,537.63
,,8fc5b99281,17,2022-07-14,12,7145.04,595.42
,,a77d30d84d,38,2022-07-14,10,10195.1,1019.51
PUR-ORD-2023-00524,INTEGRAT0001,e4ffa9b963,22,2019-05-01,8,493.04,61.63
,,aede653555,23,2019-05-01,5,362.7,72.54
,,d3afede710,33,2019-05-01,9,340.02,37.78
,,db02eafe18,44,2019-05-01,10,421.8,42.18
PUR-ORD-2023-00523,ELECTRON0001,205ae50f64,284,2019-04-01,9,365.67,40.63
,,e169e8e715,285,2019-04-01,4,1040.92,260.23
,,25f49e12cc,286,2019-04-01,3,628.86,209.62
PUR-ORD-2023-00522,BUSINESS0001,d8aaa2660b,25,2019-03-01,9,791.82,87.98
,,d285621e8d,104,2019-03-01,12,733.2,61.1
,,321665e427,135,2019-03-01,8,743.84,92.98
PUR-ORD-2023-00521,INTERNAT0001,d6601e4a37,256,2022-07-13,15,302.1,20.14
,,b41eea32a9,273,2022-07-13,12,3767.52,313.96
,,55b23031dd,50,2022-07-13,7,49865.62,7123.66
,,c63141c450,26,2022-07-13,10,1578.1,157.81
PUR-ORD-2023-00520,ILLINOIS0001,5c2552694b,136,2022-07-11,8,5215.36,651.92
,,307bbdbf5a,73,2022-07-11,8,5713.2,714.15
,,3fa5b8522f,110,2022-07-11,6,16713.3,2785.55
,,f116108805,207,2022-07-11,6,15030.24,2505.04
,,00b2bc76fd,232,2022-07-11,15,926.4,61.76
PUR-ORD-2023-00519,ILLINOIS0001,ebd7837d2d,101,2019-02-01,3,1415.34,471.78
,,ac0cdf3c11,24,2019-02-01,11,527.23,47.93
,,46e1ffa55c,26,2019-02-01,5,789.05,157.81
PUR-ORD-2023-00518,PROSE0001,90382e53fe,211,2022-07-07,8,6952.24,869.03
,,75718738cc,91,2022-07-07,5,8967.65,1793.53
,,07eeeec74f,8,2022-07-07,10,5354.7,535.47
,,5b45d0f6f0,132,2022-07-07,10,4815.6,481.56
,,ad11180ded,72,2022-07-07,8,3375.2,421.9
,,a97262b155,19,2022-07-07,8,11836.48,1479.56
PUR-ORD-2023-00517,ELECTRON0002,e173961be8,281,2022-07-06,7,4872.98,696.14
,,e5bafd8664,161,2022-07-06,7,9406.88,1343.84
,,7b08f0955e,123,2022-07-06,5,13140.3,2628.06
,,04d9c12fb0,106,2022-07-06,10,5451.9,545.19
PUR-ORD-2023-00516,TREYRE0001,ba3fbc45be,87,2022-07-04,10,6009.2,600.92
,,35ab0359f8,174,2022-07-04,10,7157.2,715.72
,,c80f725389,3,2022-07-04,12,6882.12,573.51
,,b2f95a4d19,216,2022-07-04,15,11144.1,742.94
PUR-ORD-2023-00515,TREYRE0001,99244f5ab0,261,2022-07-01,8,10642.08,1330.26
,,cf9e88bb08,56,2022-07-01,15,228.45,15.23
,,d60889462d,172,2022-07-01,10,3088.4,308.84
,,1b0760a825,190,2022-07-01,10,6642.9,664.29
PUR-ORD-2023-00514,SUPERSAL0001,d8f0f43f21,207,2022-06-30,5,12525.2,2505.04
,,a5d6174fe5,184,2022-06-30,7,4948.93,706.99
,,5a0f261f56,88,2022-06-30,10,6332.9,633.29
,,a60ce9fec6,217,2022-06-30,10,3395.5,339.55
,,8911574a27,261,2022-06-30,6,7981.56,1330.26
,,1df89b0a83,38,2022-06-30,10,10195.1,1019.51
PUR-ORD-2023-00513,INTEGRAT0001,be6b8d92fd,133,2022-06-29,5,20294.95,4058.99
,,1.790396E+024,271,2022-06-29,8,3320,415
,,8bb2f8a557,32,2022-06-29,10,3805.5,380.55
,,399cc860d8,123,2022-06-29,4,10512.24,2628.06
,,c9cd052325,11,2022-06-29,6,9613.26,1602.21
PUR-ORD-2023-00512,ADATUM0001,a32ebb9fd6,104,2021-07-27,19,1160.9,61.1
,,68abfe28fb,88,2021-07-27,11,6966.19,633.29
,,e1cecb9adc,236,2021-07-27,21,11339.58,539.98
,,275d4ed174,239,2021-07-27,14,7770.98,555.07
PUR-ORD-2023-00511,ANDERSON0001,19fb21ce9c,4,2022-06-24,5,10643.35,2128.67
,,f52134d5e6,106,2022-06-24,8,4361.52,545.19
,,804931832e,70,2022-06-24,8,4649.28,581.16
,,2df2bff120,6,2022-06-24,7,4916.45,702.35
PUR-ORD-2023-00510,INTEGRAT0001,dd5069c3d8,110,2021-05-05,9,25069.95,2785.55
,,21a0dcc443,123,2021-05-05,15,39420.9,2628.06
,,3aa25823aa,105,2021-05-05,10,23130.7,2313.07
PUR-ORD-2023-00509,BUSINESS0001,94a557f9e1,62,2022-06-23,13,8140.86,626.22
,,d62145457f,237,2022-06-23,10,6053,605.3
,,b7d7e576ad,3,2022-06-23,10,5735.1,573.51
,,46729f1d65,11,2022-06-23,12,19226.52,1602.21
